Reconstruct, Original, Codec, BPP, MS-SSIM (PyTorch), MS-SSIM (IQA), PSNR_Y, PSNR_U, PSNR_V, VIF, FSIM, NLPD, IW-SSIM, VMAF, PSNR_HVS, MAC/pxl, DecGPU, DecCPU, EncGPU, EncCPU
EPFL_00007_1600x1200_24bit_sRGB_005.png, 00007_1600x1200.png, EPFL, -1, 0.9960606694221497, 0.9960270524024963, 41.153207601505805, 41.37090028561669, 41.155278370920016, 0.7305429577827454, 0.999173641204834, 0.06184915825724602, 0.9955577254295349, 93.424556, 39.41485373914928, None, None, None, None, None
EPFL_00007_1600x1200_24bit_sRGB_006.png, 00007_1600x1200.png, EPFL, -1, 0.9945441484451294, 0.9944837689399719, 39.55626545951391, 40.472401446532956, 40.19558602592865, 0.6816627383232117, 0.9987380504608154, 0.07285383343696594, 0.993393063545227, 92.110199, 37.546927843599825, None, None, None, None, None
EPFL_00007_1600x1200_24bit_sRGB_007.png, 00007_1600x1200.png, EPFL, -1, 0.9924542307853699, 0.9923735857009888, 38.02563662684511, 39.85333432814961, 39.4140444729102, 0.6316020488739014, 0.9981831908226013, 0.0850929245352745, 0.990422248840332, 90.066183, 35.744858330228205, None, None, None, None, None
EPFL_00008_1430x1834_24bit_sRGB_001.png, 00008_1430x1834.png, EPFL, -1, 0.9996308088302612, 0.999626874923706, 50.20614355019182, 48.56013261830059, 49.466063815942036, 0.9432565569877625, 0.9999687671661377, 0.02061966247856617, 0.9996548891067505, 96.188171, 50.90896774449574, None, None, None, None, None
EPFL_00008_1430x1834_24bit_sRGB_002.png, 00008_1430x1834.png, EPFL, -1, 0.9991316199302673, 0.9991256594657898, 46.40345895574105, 46.840176382730654, 46.456396663830375, 0.8863799571990967, 0.9999265074729919, 0.031437795609235764, 0.9991860389709473, 95.661892, 47.281230188471675, None, None, None, None, None
EPFL_00008_1430x1834_24bit_sRGB_003.png, 00008_1430x1834.png, EPFL, -1, 0.9984851479530334, 0.9984775185585022, 43.9531826084962, 45.88527670597222, 45.11829996940159, 0.8325698375701904, 0.9998779892921448, 0.04118300974369049, 0.9985828399658203, 95.131029, 44.834569511646265, None, None, None, None, None
EPFL_00008_1430x1834_24bit_sRGB_004.png, 00008_1430x1834.png, EPFL, -1, 0.9977310299873352, 0.9977179169654846, 42.19767368781236, 45.22645833477688, 44.228436616935404, 0.7860904932022095, 0.9998201131820679, 0.04992325231432915, 0.9978731870651245, 94.644723, 42.98384305121557, None, None, None, None, None
EPFL_00008_1430x1834_24bit_sRGB_005.png, 00008_1430x1834.png, EPFL, -1, 0.9960724115371704, 0.9960507154464722, 39.86004084639164, 44.498628972063365, 43.173620387308915, 0.716150164604187, 0.9996930956840515, 0.06465065479278564, 0.9962807297706604, 93.652242, 40.376594054815456, None, None, None, None, None
EPFL_00008_1430x1834_24bit_sRGB_006.png, 00008_1430x1834.png, EPFL, -1, 0.9943330883979797, 0.9942961931228638, 38.33060076578406, 44.129295249521604, 43.08872332519037, 0.666824460029602, 0.9995307326316833, 0.07663236558437347, 0.9945760369300842, 92.679185, 38.57169518273259, None, None, None, None, None
EPFL_00008_1430x1834_24bit_sRGB_007.png, 00008_1430x1834.png, EPFL, -1, 0.9916964173316956, 0.9916454553604126, 36.698118010787795, 43.809743347317266, 42.57742384285298, 0.6134886145591736, 0.9993418455123901, 0.09089282155036926, 0.9920807480812073, 91.215961, 36.54373851549583, None, None, None, None, None
EPFL_00009_2048x1536_24bit_sRGB_001.png, 00009_2048x1536.png, EPFL, -1, 0.9997524619102478, 0.9997506141662598, 54.77220876332144, 54.08826090560206, 56.17912984681724, 0.9623531699180603, 0.9999848008155823, 0.014931385405361652, 0.9997621178627014, 96.303586, 55.62696158731641, None, None, None, None, None
EPFL_00009_2048x1536_24bit_sRGB_002.png, 00009_2048x1536.png, EPFL, -1, 0.9995136857032776, 0.9995113015174866, 51.90143412183723, 53.084009493544535, 55.32644370425395, 0.9332887530326843, 0.9999720454216003, 0.02078307420015335, 0.999539852142334, 95.996838, 52.82044668230285, None, None, None, None, None
EPFL_00009_2048x1536_24bit_sRGB_003.png, 00009_2048x1536.png, EPFL, -1, 0.9989147782325745, 0.9989100694656372, 48.46180192030947, 51.87761529356367, 54.34253624076736, 0.8714567422866821, 0.9999381303787231, 0.030700134113430977, 0.9989538788795471, 95.239529, 49.15833556207005, None, None, None, None, None
EPFL_00009_2048x1536_24bit_sRGB_004.png, 00009_2048x1536.png, EPFL, -1, 0.9981592297554016, 0.9981510043144226, 46.27783156589592, 51.14224905976706, 54.01418321388385, 0.8137032985687256, 0.9998969435691833, 0.03946506604552269, 0.9981800317764282, 94.424934, 46.62093274843231, None, None, None, None, None
EPFL_00009_2048x1536_24bit_sRGB_005.png, 00009_2048x1536.png, EPFL, -1, 0.9968411326408386, 0.9968258142471313, 44.10985665747969, 50.37836138290647, 53.750308915076346, 0.7411821484565735, 0.9998137354850769, 0.05090980604290962, 0.9967480301856995, 93.120265, 43.961338973370154, None, None, None, None, None
EPFL_00009_2048x1536_24bit_sRGB_006.png, 00009_2048x1536.png, EPFL, -1, 0.9949588179588318, 0.9949304461479187, 42.278602170914134, 49.63647071872242, 53.58093662800534, 0.6679592728614807, 0.9996756315231323, 0.06332810968160629, 0.9945734143257141, 91.494946, 41.62005197889199, None, None, None, None, None
EPFL_00009_2048x1536_24bit_sRGB_007.png, 00009_2048x1536.png, EPFL, -1, 0.9917908310890198, 0.991736114025116, 40.38131745058779, 48.76321042303615, 53.111814890209, 0.5852093696594238, 0.9994166493415833, 0.07939882576465607, 0.9906258583068848, 88.815743, 39.09484784099997, None, None, None, None, None
EPFL_00010_2592x1946_24bit_sRGB_001.png, 00010_2592x1946.png, EPFL, -1, 0.9991244077682495, 0.999121904373169, 47.496711308092046, 47.470574555185564, 47.284284225335774, 0.9000345468521118, 0.9999752044677734, 0.030236711725592613, 0.9991189241409302, 95.981542, 47.40244272385773, None, None, None, None, None
EPFL_00010_2592x1946_24bit_sRGB_002.png, 00010_2592x1946.png, EPFL, -1, 0.9989323616027832, 0.9989291429519653, 46.608878586757896, 46.85131256641286, 46.65342739047453, 0.8842580914497375, 0.9999683499336243, 0.03337235376238823, 0.9989020228385925, 95.843469, 46.390083855222514, None, None, None, None, None
EPFL_00010_2592x1946_24bit_sRGB_003.png, 00010_2592x1946.png, EPFL, -1, 0.9985398650169373, 0.9985350370407104, 45.25581901397851, 45.89515893393617, 45.70975406978628, 0.8570412993431091, 0.9999513626098633, 0.038886263966560364, 0.9984436631202698, 95.578685, 44.77072446059067, None, None, None, None, None
EPFL_00010_2592x1946_24bit_sRGB_004.png, 00010_2592x1946.png, EPFL, -1, 0.9981437921524048, 0.9981383085250854, 44.23410428034549, 45.16440285244896, 44.96356947870812, 0.8342689871788025, 0.9999294877052307, 0.04371356591582298, 0.9979749917984009, 95.27062, 43.48728564287252, None, None, None, None, None
EPFL_00010_2592x1946_24bit_sRGB_005.png, 00010_2592x1946.png, EPFL, -1, 0.9975535869598389, 0.9975441694259644, 43.11926034133651, 44.45894408117228, 44.76570274582041, 0.8072404265403748, 0.9998906850814819, 0.049834251403808594, 0.9972636103630066, 94.885056, 42.04376695110164, None, None, None, None, None
EPFL_00010_2592x1946_24bit_sRGB_006.png, 00010_2592x1946.png, EPFL, -1, 0.9967424869537354, 0.9967273473739624, 42.00976169504351, 43.695000387451316, 43.887708943891184, 0.7771872878074646, 0.9998228549957275, 0.05700628459453583, 0.9962486624717712, 94.29291, 40.50762927323299, None, None, None, None, None
EPFL_00010_2592x1946_24bit_sRGB_007.png, 00010_2592x1946.png, EPFL, -1, 0.9957064986228943, 0.9956851601600647, 40.98504169113018, 43.049328700911616, 43.076948968460215, 0.7474024295806885, 0.999753475189209, 0.06446801126003265, 0.9949586391448975, 93.608234, 39.04501857573616, None, None, None, None, None
